PrepTest_Number,Section_Number,Section_Type,Question_Number_in_Section,Question_ID,Question_Difficulty,Question_50_Percent_Score,LR_Question_Type,LR_Skills,RC_Passage_ID,RC_Passage_Number_in_Section,RC_Passage_Difficulty,RC_Passage_Categories,RC_Question_Categories,RC_Question_Number_in_Passage
133,3,Logical Reasoning,26,PT-133-S-3-Q-26,5.0,162.68,Paradox - Explain,Math,,,,,,
133,4,Reading Comprehension,,PT-133-S-4-P-1-Q-1,2.0,140.57,,,PT-133-S-4-P-1,1,4.0,Law; One-Position; Problem Analysis,Main Idea,1
133,4,Reading Comprehension,,PT-133-S-4-P-1-Q-2,4.0,157.05,,,PT-133-S-4-P-1,1,4.0,Law; One-Position; Problem Analysis,Inference,2
133,4,Reading Comprehension,,PT-133-S-4-P-1-Q-3,4.0,152.62,,,PT-133-S-4-P-1,1,4.0,Law; One-Position; Problem Analysis,Inference,3
133,4,Reading Comprehension,,PT-133-S-4-P-1-Q-4,3.0,142.41,,,PT-133-S-4-P-1,1,4.0,Law; One-Position; Problem Analysis,Inference,4
133,4,Reading Comprehension,,PT-133-S-4-P-1-Q-5,3.0,150.13,,,PT-133-S-4-P-1,1,4.0,Law; One-Position; Problem Analysis,Inference,5
133,4,Reading Comprehension,,PT-133-S-4-P-1-Q-6,4.0,153.26,,,PT-133-S-4-P-1,1,4.0,Law; One-Position; Problem Analysis,PurpCtx.,6
133,4,Reading Comprehension,,PT-133-S-4-P-1-Q-7,4.0,156.58,,,PT-133-S-4-P-1,1,4.0,Law; One-Position; Problem Analysis,Application,7
133,4,Reading Comprehension,,PT-133-S-4-P-2-Q-8,2.0,138.26,,,PT-133-S-4-P-2,2,3.0,Art; One-Position; Single-Topic,Main Idea,8
133,4,Reading Comprehension,,PT-133-S-4-P-2-Q-9,4.0,158.93,,,PT-133-S-4-P-2,2,3.0,Art; One-Position; Single-Topic,Inference; Other Viewpoint,9
133,4,Reading Comprehension,,PT-133-S-4-P-2-Q-10,4.0,152.68,,,PT-133-S-4-P-2,2,3.0,Art; One-Position; Single-Topic,Inference,10
133,4,Reading Comprehension,,PT-133-S-4-P-2-Q-11,2.0,137.38,,,PT-133-S-4-P-2,2,3.0,Art; One-Position; Single-Topic,Phrase Meaning,11
133,4,Reading Comprehension,,PT-133-S-4-P-2-Q-12,1.0,133.96,,,PT-133-S-4-P-2,2,3.0,Art; One-Position; Single-Topic,PurpCtx.,12
133,4,Reading Comprehension,,PT-133-S-4-P-2-Q-13,4.0,153.95,,,PT-133-S-4-P-2,2,3.0,Art; One-Position; Single-Topic,Inference,13
133,4,Reading Comprehension,,PT-133-S-4-P-2-Q-14,2.0,138.03,,,PT-133-S-4-P-2,2,3.0,Art; One-Position; Single-Topic,Inference; Purpose of Passage,14
133,4,Reading Comprehension,,PT-133-S-4-P-2-Q-15,5.0,160.45,,,PT-133-S-4-P-2,2,3.0,Art; One-Position; Single-Topic,Inference; Passage Principle,15
133,4,Reading Comprehension,,PT-133-S-4-P-3-Q-16,4.0,154.0,,,PT-133-S-4-P-3,3,4.0,Debate; Hypothesis; Science,Main Idea,16
133,4,Reading Comprehension,,PT-133-S-4-P-3-Q-17,2.0,141.11,,,PT-133-S-4-P-3,3,4.0,Debate; Hypothesis; Science,Phrase Meaning,17
133,4,Reading Comprehension,,PT-133-S-4-P-3-Q-18,3.0,150.5,,,PT-133-S-4-P-3,3,4.0,Debate; Hypothesis; Science,Inference,18
133,4,Reading Comprehension,,PT-133-S-4-P-3-Q-19,4.0,156.12,,,PT-133-S-4-P-3,3,4.0,Debate; Hypothesis; Science,Application,19
133,4,Reading Comprehension,,PT-133-S-4-P-3-Q-20,4.0,155.38,,,PT-133-S-4-P-3,3,4.0,Debate; Hypothesis; Science,Weaken-Strengthen,20
133,4,Reading Comprehension,,PT-133-S-4-P-3-Q-21,5.0,166.87,,,PT-133-S-4-P-3,3,4.0,Debate; Hypothesis; Science,Inference,21
133,4,Reading Comprehension,,PT-133-S-4-P-4-Q-22,3.0,146.88,,,PT-133-S-4-P-4,4,3.0,Comparative; Humanities,Inference,22
133,4,Reading Comprehension,,PT-133-S-4-P-4-Q-23,3.0,150.66,,,PT-133-S-4-P-4,4,3.0,Comparative; Humanities,Inference,23
133,4,Reading Comprehension,,PT-133-S-4-P-4-Q-24,3.0,150.71,,,PT-133-S-4-P-4,4,3.0,Comparative; Humanities,Author Viewpoint; Inference,24
133,4,Reading Comprehension,,PT-133-S-4-P-4-Q-25,3.0,146.96,,,PT-133-S-4-P-4,4,3.0,Comparative; Humanities,Inference,25
133,4,Reading Comprehension,,PT-133-S-4-P-4-Q-26,3.0,149.91,,,PT-133-S-4-P-4,4,3.0,Comparative; Humanities,PurpCtx.,26
133,4,Reading Comprehension,,PT-133-S-4-P-4-Q-27,3.0,151.06,,,PT-133-S-4-P-4,4,3.0,Comparative; Humanities,Approach,27
134,1,Logical Reasoning,1,PT-134-S-1-Q-1,1.0,123.35,Main conclusion or main point,,,,,,,
134,1,Logical Reasoning,2,PT-134-S-1-Q-2,2.0,139.81,Must be True,Conditional Reasoning,,,,,,
134,1,Logical Reasoning,3,PT-134-S-1-Q-3,2.0,135.78,Method of Reasoning,Causal Reasoning,,,,,,
134,1,Logical Reasoning,4,PT-134-S-1-Q-4,1.0,134.27,Weaken,Causal Reasoning; Sampling,,,,,,
134,1,Logical Reasoning,5,PT-134-S-1-Q-5,1.0,134.22,Flaw,Causal Reasoning,,,,,,
134,1,Logical Reasoning,6,PT-134-S-1-Q-6,2.0,139.28,Paradox - Explain,Causal Reasoning,,,,,,
134,1,Logical Reasoning,7,PT-134-S-1-Q-7,1.0,128.24,Flaw,Sampling,,,,,,
134,1,Logical Reasoning,8,PT-134-S-1-Q-8,2.0,141.01,Weaken,Causal Reasoning; Math,,,,,,
134,1,Logical Reasoning,9,PT-134-S-1-Q-9,3.0,150.32,Parallel Flaw,Conditional Reasoning,,,,,,
134,1,Logical Reasoning,10,PT-134-S-1-Q-10,4.0,152.58,Weaken,Causal Reasoning,,,,,,
134,1,Logical Reasoning,11,PT-134-S-1-Q-11,2.0,139.68,Sufficient assumption,Causal Reasoning; Link Assumption,,,,,,
134,1,Logical Reasoning,12,PT-134-S-1-Q-12,2.0,139.41,Principle - Rule,Analogy; Rule-Application,,,,,,
134,1,Logical Reasoning,13,PT-134-S-1-Q-13,5.0,159.57,Weaken,Causal Reasoning,,,,,,
134,1,Logical Reasoning,14,PT-134-S-1-Q-14,3.0,150.88,Argument Part,Analogy; Causal Reasoning,,,,,,
134,1,Logical Reasoning,15,PT-134-S-1-Q-15,4.0,157.04,Necessary assumption,Link Assumption,,,,,,
134,1,Logical Reasoning,16,PT-134-S-1-Q-16,4.0,155.76,Flaw,Conditional Reasoning; Fact v. Belief v. Knowledge,,,,,,
134,1,Logical Reasoning,17,PT-134-S-1-Q-17,3.0,151.5,Principle - Rule,Rule-Application,,,,,,
134,1,Logical Reasoning,18,PT-134-S-1-Q-18,3.0,145.88,Inference,Conditional Reasoning,,,,,,
134,1,Logical Reasoning,19,PT-134-S-1-Q-19,3.0,145.9,Flaw,Conditional Reasoning,,,,,,
134,1,Logical Reasoning,20,PT-134-S-1-Q-20,5.0,159.85,Must be True,Conditional Reasoning,,,,,,
134,1,Logical Reasoning,21,PT-134-S-1-Q-21,3.0,152.22,Parallel,Conditional Reasoning; Eliminating Options,,,,,,
134,1,Logical Reasoning,22,PT-134-S-1-Q-22,4.0,157.33,Strengthen,Causal Reasoning,,,,,,
134,1,Logical Reasoning,23,PT-134-S-1-Q-23,5.0,167.23,Sufficient assumption,Conditional Reasoning; Link Assumption; Value Judgment,,,,,,
134,1,Logical Reasoning,24,PT-134-S-1-Q-24,4.0,157.39,Flaw,Conditional Reasoning; Rule-Application,,,,,,
134,1,Logical Reasoning,25,PT-134-S-1-Q-25,4.0,157.23,Argument Part,Net Effect; Value Judgment,,,,,,
134,2,Logical Reasoning,1,PT-134-S-2-Q-1,1.0,128.09,Main conclusion or main point,Value Judgment,,,,,,
134,2,Logical Reasoning,2,PT-134-S-2-Q-2,3.0,142.09,Flaw,Causal Reasoning,,,,,,
134,2,Logical Reasoning,3,PT-134-S-2-Q-3,2.0,140.24,Parallel,Conditional Reasoning,,,,,,
134,2,Logical Reasoning,4,PT-134-S-2-Q-4,1.0,123.75,Strengthen,Link Assumption,,,,,,
134,2,Logical Reasoning,5,PT-134-S-2-Q-5,3.0,148.67,Must be True,Conditional Reasoning,,,,,,
134,2,Logical Reasoning,6,PT-134-S-2-Q-6,1.0,129.88,Flaw,,,,,,,
134,2,Logical Reasoning,7,PT-134-S-2-Q-7,3.0,142.41,Most Strongly Supported,Analogy,,,,,,
134,2,Logical Reasoning,8,PT-134-S-2-Q-8,2.0,134.82,Principle - Rule,Link Assumption; Rule-Application,,,,,,
134,2,Logical Reasoning,9,PT-134-S-2-Q-9,2.0,136.24,Weaken,Net Effect,,,,,,
134,2,Logical Reasoning,10,PT-134-S-2-Q-10,3.0,148.47,Necessary assumption,Link Assumption,,,,,,
134,2,Logical Reasoning,11,PT-134-S-2-Q-11,2.0,136.35,Paradox - Explain,Except; Net Effect,,,,,,
134,2,Logical Reasoning,12,PT-134-S-2-Q-12,3.0,146.77,Weaken,,,,,,,
134,2,Logical Reasoning,13,PT-134-S-2-Q-13,3.0,143.44,Fill in the blank; Most Strongly Supported,Analogy,,,,,,
134,2,Logical Reasoning,14,PT-134-S-2-Q-14,3.0,152.15,Paradox - Explain,Causal Reasoning; Sampling,,,,,,
134,2,Logical Reasoning,15,PT-134-S-2-Q-15,3.0,145.76,Most Strongly Supported,,,,,,,
134,2,Logical Reasoning,16,PT-134-S-2-Q-16,5.0,162.06,Parallel Flaw,Conditional Reasoning; Fact v. Belief v. Knowledge,,,,,,
134,2,Logical Reasoning,17,PT-134-S-2-Q-17,4.0,155.67,Sufficient assumption,Conditional Reasoning; Link Assumption,,,,,,
134,2,Logical Reasoning,18,PT-134-S-2-Q-18,3.0,148.66,Must be False,,,,,,,
134,2,Logical Reasoning,19,PT-134-S-2-Q-19,4.0,157.26,Principle - Rule,Link Assumption,,,,,,
134,2,Logical Reasoning,20,PT-134-S-2-Q-20,3.0,149.99,Sufficient assumption,Link Assumption,,,,,,
134,2,Logical Reasoning,21,PT-134-S-2-Q-21,4.0,154.1,Weaken,,,,,,,
134,2,Logical Reasoning,22,PT-134-S-2-Q-22,3.0,151.33,Principle - Application,Conditional Reasoning; Rule-Application,,,,,,
134,2,Logical Reasoning,23,PT-134-S-2-Q-23,4.0,152.55,Flaw,Conditional Reasoning; Rule-Application,,,,,,
134,2,Logical Reasoning,24,PT-134-S-2-Q-24,5.0,165.62,Most Strongly Supported,Net Effect,,,,,,
134,2,Logical Reasoning,25,PT-134-S-2-Q-25,4.0,156.98,Necessary assumption,Link Assumption,,,,,,
134,3,Logical Reasoning,1,PT-134-S-3-Q-1,2.0,134.85,Fill in the blank; Most Strongly Supported,Causal Reasoning,,,,,,
134,3,Logical Reasoning,2,PT-134-S-3-Q-2,1.0,131.54,Flaw,Conditional Reasoning; Rule-Application,,,,,,
134,3,Logical Reasoning,3,PT-134-S-3-Q-3,1.0,129.37,Fill in the blank; Most Strongly Supported,Causal Reasoning,,,,,,
134,3,Logical Reasoning,4,PT-134-S-3-Q-4,1.0,134.27,Flaw,Conditional Reasoning,,,,,,
134,3,Logical Reasoning,5,PT-134-S-3-Q-5,1.0,125.85,Disagree,Value Judgment,,,,,,
134,3,Logical Reasoning,6,PT-134-S-3-Q-6,1.0,130.24,Flaw,Causal Reasoning; Sampling,,,,,,
134,3,Logical Reasoning,7,PT-134-S-3-Q-7,2.0,135.19,Disagree,Value Judgment,,,,,,
134,3,Logical Reasoning,8,PT-134-S-3-Q-8,1.0,130.09,Paradox - Explain,Causal Reasoning,,,,,,
134,3,Logical Reasoning,9,PT-134-S-3-Q-9,3.0,144.52,Strengthen,Link Assumption,,,,,,
134,3,Logical Reasoning,10,PT-134-S-3-Q-10,1.0,132.5,Argument Part,,,,,,,
134,3,Logical Reasoning,11,PT-134-S-3-Q-11,3.0,148.96,Flaw,Value Judgment,,,,,,
134,3,Logical Reasoning,12,PT-134-S-3-Q-12,3.0,142.8,Necessary assumption,Conditional Reasoning; Link Assumption,,,,,,
134,3,Logical Reasoning,13,PT-134-S-3-Q-13,3.0,145.22,Paradox - Explain,Math,,,,,,
134,3,Logical Reasoning,14,PT-134-S-3-Q-14,5.0,168.25,Flaw,Fallacy,,,,,,
134,3,Logical Reasoning,15,PT-134-S-3-Q-15,5.0,162.69,Weaken,Analogy,,,,,,
134,3,Logical Reasoning,16,PT-134-S-3-Q-16,4.0,154.36,Argument Part,Value Judgment,,,,,,
134,3,Logical Reasoning,17,PT-134-S-3-Q-17,5.0,163.75,Strengthen,Causal Reasoning; Link Assumption,,,,,,
134,3,Logical Reasoning,18,PT-134-S-3-Q-18,3.0,152.42,Principle - Application,Conditional Reasoning; Rule-Application,,,,,,
134,3,Logical Reasoning,19,PT-134-S-3-Q-19,3.0,148.34,Necessary assumption,Math; Net Effect,,,,,,
134,3,Logical Reasoning,20,PT-134-S-3-Q-20,4.0,155.39,Principle - Application,Conditional Reasoning; Rule-Application,,,,,,
134,3,Logical Reasoning,21,PT-134-S-3-Q-21,4.0,156.2,Sufficient assumption,Link Assumption,,,,,,
134,3,Logical Reasoning,22,PT-134-S-3-Q-22,5.0,166.34,Most Strongly Supported,Sampling,,,,,,
134,3,Logical Reasoning,23,PT-134-S-3-Q-23,4.0,153.56,Parallel Flaw,Conditional Reasoning; Quantifier,,,,,,
134,3,Logical Reasoning,24,PT-134-S-3-Q-24,4.0,153.31,Strengthen,Link Assumption,,,,,,
134,3,Logical Reasoning,25,PT-134-S-3-Q-25,4.0,153.14,Parallel,Conditional Reasoning,,,,,,
134,3,Logical Reasoning,26,PT-134-S-3-Q-26,5.0,165.39,Sufficient assumption,Conditional Reasoning; Link Assumption,,,,,,
134,4,Reading Comprehension,,PT-134-S-4-P-1-Q-1,2.0,137.53,,,PT-134-S-4-P-1,1,2.0,Debate; Law; Problem Analysis,Main Idea,1
134,4,Reading Comprehension,,PT-134-S-4-P-1-Q-2,2.0,136.2,,,PT-134-S-4-P-1,1,2.0,Debate; Law; Problem Analysis,PurpCtx.,2
134,4,Reading Comprehension,,PT-134-S-4-P-1-Q-3,3.0,146.2,,,PT-134-S-4-P-1,1,2.0,Debate; Law; Problem Analysis,Application,3
134,4,Reading Comprehension,,PT-134-S-4-P-1-Q-4,3.0,143.49,,,PT-134-S-4-P-1,1,2.0,Debate; Law; Problem Analysis,Analogy,4
134,4,Reading Comprehension,,PT-134-S-4-P-1-Q-5,2.0,138.76,,,PT-134-S-4-P-1,1,2.0,Debate; Law; Problem Analysis,Structure,5
134,4,Reading Comprehension,,PT-134-S-4-P-1-Q-6,3.0,150.82,,,PT-134-S-4-P-1,1,2.0,Debate; Law; Problem Analysis,Author Viewpoint; Inference,6
134,4,Reading Comprehension,,PT-134-S-4-P-2-Q-7,2.0,138.85,,,PT-134-S-4-P-2,2,3.0,Humanities; One-Position; Single-Topic,Main Idea,7
134,4,Reading Comprehension,,PT-134-S-4-P-2-Q-8,2.0,140.68,,,PT-134-S-4-P-2,2,3.0,Humanities; One-Position; Single-Topic,PurpCtx.,8
134,4,Reading Comprehension,,PT-134-S-4-P-2-Q-9,3.0,143.8,,,PT-134-S-4-P-2,2,3.0,Humanities; One-Position; Single-Topic,Inference,9
134,4,Reading Comprehension,,PT-134-S-4-P-2-Q-10,3.0,148.54,,,PT-134-S-4-P-2,2,3.0,Humanities; One-Position; Single-Topic,Inference,10
134,4,Reading Comprehension,,PT-134-S-4-P-2-Q-11,4.0,154.75,,,PT-134-S-4-P-2,2,3.0,Humanities; One-Position; Single-Topic,Author Viewpoint; Inference,11
134,4,Reading Comprehension,,PT-134-S-4-P-2-Q-12,5.0,159.8,,,PT-134-S-4-P-2,2,3.0,Humanities; One-Position; Single-Topic,Inference,12
134,4,Reading Comprehension,,PT-134-S-4-P-3-Q-13,3.0,145.89,,,PT-134-S-4-P-3,3,4.0,Comparative; Science,Main Idea,13
134,4,Reading Comprehension,,PT-134-S-4-P-3-Q-14,5.0,168.06,,,PT-134-S-4-P-3,3,4.0,Comparative; Science,Approach,14
134,4,Reading Comprehension,,PT-134-S-4-P-3-Q-15,3.0,149.53,,,PT-134-S-4-P-3,3,4.0,Comparative; Science,Inference,15
134,4,Reading Comprehension,,PT-134-S-4-P-3-Q-16,3.0,144.19,,,PT-134-S-4-P-3,3,4.0,Comparative; Science,Inference,16
134,4,Reading Comprehension,,PT-134-S-4-P-3-Q-17,3.0,150.59,,,PT-134-S-4-P-3,3,4.0,Comparative; Science,Relationship,17
134,4,Reading Comprehension,,PT-134-S-4-P-3-Q-18,3.0,147.75,,,PT-134-S-4-P-3,3,4.0,Comparative; Science,Phrase Meaning,18
134,4,Reading Comprehension,,PT-134-S-4-P-3-Q-19,5.0,173.69,,,PT-134-S-4-P-3,3,4.0,Comparative; Science,Author Viewpoint; Inference,19
134,4,Reading Comprehension,,PT-134-S-4-P-4-Q-20,3.0,145.51,,,PT-134-S-4-P-4,4,4.0,Art; Debate; Single-Topic,Main Idea,20
134,4,Reading Comprehension,,PT-134-S-4-P-4-Q-21,3.0,144.64,,,PT-134-S-4-P-4,4,4.0,Art; Debate; Single-Topic,Application,21
134,4,Reading Comprehension,,PT-134-S-4-P-4-Q-22,3.0,150.69,,,PT-134-S-4-P-4,4,4.0,Art; Debate; Single-Topic,Inference,22
134,4,Reading Comprehension,,PT-134-S-4-P-4-Q-23,3.0,148.77,,,PT-134-S-4-P-4,4,4.0,Art; Debate; Single-Topic,Phrase Meaning,23
134,4,Reading Comprehension,,PT-134-S-4-P-4-Q-24,4.0,153.32,,,PT-134-S-4-P-4,4,4.0,Art; Debate; Single-Topic,Structure,24
134,4,Reading Comprehension,,PT-134-S-4-P-4-Q-25,5.0,167.46,,,PT-134-S-4-P-4,4,4.0,Art; Debate; Single-Topic,Inference; Other Viewpoint,25
134,4,Reading Comprehension,,PT-134-S-4-P-4-Q-26,5.0,161.95,,,PT-134-S-4-P-4,4,4.0,Art; Debate; Single-Topic,Inference; Other Viewpoint,26
134,4,Reading Comprehension,,PT-134-S-4-P-4-Q-27,4.0,156.97,,,PT-134-S-4-P-4,4,4.0,Art; Debate; Single-Topic,Inference; Other Viewpoint,27
135,1,Logical Reasoning,1,PT-135-S-1-Q-1,1.0,126.1,Strengthen,Causal Reasoning,,,,,,
135,1,Logical Reasoning,2,PT-135-S-1-Q-2,3.0,145.2,Main conclusion or main point,Net Effect,,,,,,
135,1,Logical Reasoning,3,PT-135-S-1-Q-3,1.0,131.28,Evaluate,Except; Net Effect; Value Judgment,,,,,,
135,1,Logical Reasoning,4,PT-135-S-1-Q-4,1.0,128.29,Fill in the blank; Most Strongly Supported,Analogy; Rule-Application,,,,,,
135,1,Logical Reasoning,5,PT-135-S-1-Q-5,2.0,139.21,Weaken,Causal Reasoning; Sampling,,,,,,
135,1,Logical Reasoning,6,PT-135-S-1-Q-6,3.0,145.25,Parallel,Rule-Application; Value Judgment,,,,,,
135,1,Logical Reasoning,7,PT-135-S-1-Q-7,1.0,131.5,Fill in the blank; Most Strongly Supported,Analogy; Net Effect; Rule-Application,,,,,,
135,1,Logical Reasoning,8,PT-135-S-1-Q-8,3.0,141.72,Flaw,Causal Reasoning,,,,,,
135,1,Logical Reasoning,9,PT-135-S-1-Q-9,2.0,140.05,Main conclusion or main point,,,,,,,
135,1,Logical Reasoning,10,PT-135-S-1-Q-10,2.0,135.25,Argument Part,,,,,,,
135,1,Logical Reasoning,11,PT-135-S-1-Q-11,3.0,148.86,Parallel Flaw,Eliminating Options,,,,,,
135,1,Logical Reasoning,12,PT-135-S-1-Q-12,3.0,149.47,Paradox - Explain,,,,,,,
135,1,Logical Reasoning,13,PT-135-S-1-Q-13,3.0,142.81,Strengthen,Math; Net Effect,,,,,,
135,1,Logical Reasoning,14,PT-135-S-1-Q-14,3.0,146.59,Principle - Application,Conditional Reasoning; Rule-Application,,,,,,
135,1,Logical Reasoning,15,PT-135-S-1-Q-15,4.0,153.69,Flaw,Causal Reasoning; Math; Net Effect,,,,,,
135,1,Logical Reasoning,16,PT-135-S-1-Q-16,4.0,153.86,Sufficient assumption,Conditional Reasoning; Eliminating Options; Link Assumption; Value Judgment,,,,,,
135,1,Logical Reasoning,17,PT-135-S-1-Q-17,4.0,153.64,Flaw,Causal Reasoning,,,,,,
135,1,Logical Reasoning,18,PT-135-S-1-Q-18,4.0,159.24,Necessary assumption,Analogy; Link Assumption,,,,,,
135,1,Logical Reasoning,19,PT-135-S-1-Q-19,5.0,159.54,Strengthen,Causal Reasoning,,,,,,
135,1,Logical Reasoning,20,PT-135-S-1-Q-20,5.0,163.99,Flaw,Causal Reasoning; Math,,,,,,
135,1,Logical Reasoning,21,PT-135-S-1-Q-21,3.0,145.53,Necessary assumption,Causal Reasoning; Link Assumption; Net Effect,,,,,,
135,1,Logical Reasoning,22,PT-135-S-1-Q-22,3.0,149.24,Argument Part,Causal Reasoning,,,,,,
135,1,Logical Reasoning,23,PT-135-S-1-Q-23,4.0,155.89,Disagree,Math; Value Judgment,,,,,,
135,1,Logical Reasoning,24,PT-135-S-1-Q-24,3.0,144.85,Principle - Rule,Link Assumption; Rule-Application,,,,,,
135,1,Logical Reasoning,25,PT-135-S-1-Q-25,5.0,161.29,Must be True,Conditional Reasoning; Quantifier,,,,,,
135,2,Logical Reasoning,1,PT-135-S-2-Q-1,1.0,123.02,Principle; Principle - Rule,Rule-Application,,,,,,
135,2,Logical Reasoning,2,PT-135-S-2-Q-2,2.0,134.99,Main conclusion or main point,Net Effect,,,,,,
135,2,Logical Reasoning,3,PT-135-S-2-Q-3,2.0,137.27,Strengthen,Link Assumption; Value Judgment,,,,,,
135,2,Logical Reasoning,4,PT-135-S-2-Q-4,2.0,140.21,Flaw,Causal Reasoning,,,,,,
135,2,Logical Reasoning,5,PT-135-S-2-Q-5,1.0,133.51,Method of Reasoning,Eliminating Options,,,,,,
135,2,Logical Reasoning,6,PT-135-S-2-Q-6,3.0,151.61,Weaken,Causal Reasoning; Link Assumption; Net Effect,,,,,,
135,2,Logical Reasoning,7,PT-135-S-2-Q-7,3.0,149.07,Necessary assumption,Link Assumption,,,,,,
135,2,Logical Reasoning,8,PT-135-S-2-Q-8,3.0,146.12,Flaw,Eliminating Options,,,,,,
135,2,Logical Reasoning,9,PT-135-S-2-Q-9,2.0,140.8,Necessary assumption,Causal Reasoning; Link Assumption,,,,,,
135,2,Logical Reasoning,10,PT-135-S-2-Q-10,3.0,151.73,Disagree,,,,,,,
135,2,Logical Reasoning,11,PT-135-S-2-Q-11,2.0,138.58,Principle; Principle - Rule,Rule-Application,,,,,,
135,2,Logical Reasoning,12,PT-135-S-2-Q-12,2.0,135.13,Flaw,Eliminating Options; Net Effect; Value Judgment,,,,,,
135,2,Logical Reasoning,13,PT-135-S-2-Q-13,4.0,155.03,Necessary assumption,Net Effect,,,,,,
135,2,Logical Reasoning,14,PT-135-S-2-Q-14,2.0,138.37,Most Strongly Supported,Conditional Reasoning,,,,,,
135,2,Logical Reasoning,15,PT-135-S-2-Q-15,3.0,149.84,Sufficient assumption,Conditional Reasoning; Link Assumption,,,,,,
135,2,Logical Reasoning,16,PT-135-S-2-Q-16,5.0,163.76,Flaw,,,,,,,
135,2,Logical Reasoning,17,PT-135-S-2-Q-17,5.0,159.78,Argument Part,Conditional Reasoning,,,,,,
135,2,Logical Reasoning,18,PT-135-S-2-Q-18,3.0,150.42,Most Strongly Supported,,,,,,,
135,2,Logical Reasoning,19,PT-135-S-2-Q-19,3.0,146.97,Weaken,Causal Reasoning,,,,,,
135,2,Logical Reasoning,20,PT-135-S-2-Q-20,3.0,145.79,Paradox - Explain,,,,,,,
135,2,Logical Reasoning,21,PT-135-S-2-Q-21,3.0,143.4,Flaw,,,,,,,
135,2,Logical Reasoning,22,PT-135-S-2-Q-22,4.0,157.78,Paradox - Explain,Causal Reasoning,,,,,,
135,2,Logical Reasoning,23,PT-135-S-2-Q-23,5.0,161.15,Most Strongly Supported,,,,,,,
135,2,Logical Reasoning,24,PT-135-S-2-Q-24,3.0,150.67,Parallel Flaw,Conditional Reasoning,,,,,,
135,2,Logical Reasoning,25,PT-135-S-2-Q-25,5.0,161.76,Parallel,,,,,,,
135,3,Reading Comprehension,,PT-135-S-3-P-1-Q-1,1.0,133.95,,,PT-135-S-3-P-1,1,2.0,Art; One-Position; Single-Topic,Main Idea,1
135,3,Reading Comprehension,,PT-135-S-3-P-1-Q-2,2.0,134.62,,,PT-135-S-3-P-1,1,2.0,Art; One-Position; Single-Topic,Inference,2
135,3,Reading Comprehension,,PT-135-S-3-P-1-Q-3,2.0,136.56,,,PT-135-S-3-P-1,1,2.0,Art; One-Position; Single-Topic,PurpCtx.,3
135,3,Reading Comprehension,,PT-135-S-3-P-1-Q-4,3.0,149.45,,,PT-135-S-3-P-1,1,2.0,Art; One-Position; Single-Topic,Inference,4
135,3,Reading Comprehension,,PT-135-S-3-P-1-Q-5,1.0,134.19,,,PT-135-S-3-P-1,1,2.0,Art; One-Position; Single-Topic,Author Attitude; Inference,5
135,3,Reading Comprehension,,PT-135-S-3-P-1-Q-6,3.0,145.78,,,PT-135-S-3-P-1,1,2.0,Art; One-Position; Single-Topic,Inference; Passage Principle,6
135,3,Reading Comprehension,,PT-135-S-3-P-1-Q-7,4.0,156.43,,,PT-135-S-3-P-1,1,2.0,Art; One-Position; Single-Topic,Weaken-Strengthen,7
135,3,Reading Comprehension,,PT-135-S-3-P-2-Q-8,1.0,133.22,,,PT-135-S-3-P-2,2,3.0,One-Position; Problem Analysis; Science,Main Idea,8
135,3,Reading Comprehension,,PT-135-S-3-P-2-Q-9,3.0,145.38,,,PT-135-S-3-P-2,2,3.0,One-Position; Problem Analysis; Science,Inference,9
135,3,Reading Comprehension,,PT-135-S-3-P-2-Q-10,3.0,147.64,,,PT-135-S-3-P-2,2,3.0,One-Position; Problem Analysis; Science,Author Viewpoint; Inference,10
135,3,Reading Comprehension,,PT-135-S-3-P-2-Q-11,3.0,144.44,,,PT-135-S-3-P-2,2,3.0,One-Position; Problem Analysis; Science,PurpCtx.,11
135,3,Reading Comprehension,,PT-135-S-3-P-2-Q-12,4.0,152.61,,,PT-135-S-3-P-2,2,3.0,One-Position; Problem Analysis; Science,Inference,12
135,3,Reading Comprehension,,PT-135-S-3-P-2-Q-13,5.0,162.32,,,PT-135-S-3-P-2,2,3.0,One-Position; Problem Analysis; Science,Author Viewpoint; Inference,13
135,3,Reading Comprehension,,PT-135-S-3-P-3-Q-14,2.0,141.29,,,PT-135-S-3-P-3,3,5.0,Comparative; Law,Main Idea,14
135,3,Reading Comprehension,,PT-135-S-3-P-3-Q-15,4.0,159.26,,,PT-135-S-3-P-3,3,5.0,Comparative; Law,Phrase Meaning,15
135,3,Reading Comprehension,,PT-135-S-3-P-3-Q-16,5.0,167.79,,,PT-135-S-3-P-3,3,5.0,Comparative; Law,Inference,16
135,3,Reading Comprehension,,PT-135-S-3-P-3-Q-17,4.0,155.79,,,PT-135-S-3-P-3,3,5.0,Comparative; Law,Inference,17
135,3,Reading Comprehension,,PT-135-S-3-P-3-Q-18,3.0,146.99,,,PT-135-S-3-P-3,3,5.0,Comparative; Law,Application,18
135,3,Reading Comprehension,,PT-135-S-3-P-3-Q-19,5.0,174.13,,,PT-135-S-3-P-3,3,5.0,Comparative; Law,Analogy,19
135,3,Reading Comprehension,,PT-135-S-3-P-4-Q-20,3.0,144.3,,,PT-135-S-3-P-4,4,5.0,One-Position; Problem Analysis; Science,Main Idea,20
